10	500
Megawati_Sukarnoputri	7	2
Bill_Simon	13	5
Naji_Sabri	1	6
Bill_Gates	10	8
Mahathir_Mohamad	2	11
Claudia_Pechstein	5	2
Jay_Garner	6	1
Antonio_Palocci	1	8
Wen_Jiabao	2	1
Mahmoud_Abbas	13	18
Don_Siegelman	4	1
Mahathir_Mohamad	7	5
Woody_Allen	1	3
Elton_John	4	3
Alejandro_Toledo	28	18
Mohamed_ElBaradei	3	7
Mahmoud_Abbas	28	12
Win_Aung	2	1
Yoriko_Kawaguchi	13	10
Antonio_Palocci	4	8
Trent_Lott	6	13
Jeong_Se-hyun	7	3
Ari_Fleischer	5	8
Antonio_Palocci	1	2
Alvaro_Uribe	17	14
Bud_Selig	3	4
Mohamed_ElBaradei	6	2
Tariq_Aziz	3	4
John_Howard	15	19
Atal_Bihari_Vajpayee	5	17
Bud_Selig	4	2
Jeong_Se-hyun	1	5
Mahmoud_Abbas	16	6
Yoriko_Kawaguchi	8	14
Jack_Straw	20	6
Wen_Jiabao	4	12
Atal_Bihari_Vajpayee	12	15
John_Bolton	2	6
Tang_Jiaxuan	7	1
Jack_Straw	9	19
Elton_John	1	5
Colin_Powell	90	1
Dick_Cheney	13	11
Elton_John	5	7
Bill_Simon	14	4
Don_Siegelman	1	2
David_Anderson	5	1
Fujio_Cho	3	5
Wen_Jiabao	10	8
Woody_Allen	5	2
Ari_Fleischer	6	2
Sergey_Lavrov	6	8
Paul_ONeill	5	7
Naji_Sabri	5	8
Mahmoud_Abbas	17	22
Arnoldo_Aleman	3	2
Walter_Mondale	3	6
Alvaro_Silva_Calderon	1	2
Yoriko_Kawaguchi	1	3
Walter_Mondale	6	4
Antonio_Palocci	6	8
Wen_Jiabao	1	10
Atal_Bihari_Vajpayee	18	21
Mahathir_Mohamad	2	14
Bill_Gates	15	9
Mian_Khursheed_Mehmood_Kasuri	3	4
Ari_Fleischer	10	2
James_Kopp	2	3
Atal_Bihari_Vajpayee	18	17
Mahathir_Mohamad	9	7
John_Howard	13	9
Colin_Powell	52	143
Joschka_Fischer	1	12
Li_Peng	7	1
Mohammed_Al-Douri	3	9
John_Howard	11	4
Donald_Rumsfeld	114	32
Jiang_Zemin	3	6
Anne_Krueger	2	3
Alejandro_Toledo	25	31
Kim_Jong-Il	3	4
Trent_Lott	15	3
Sergey_Lavrov	7	9
Sergey_Lavrov	11	8
Megawati_Sukarnoputri	21	4
Abdoulaye_Wade	1	3
Steven_Spielberg	2	5
Matthew_Perry	6	1
Wen_Jiabao	8	11
Wen_Jiabao	3	2
Jiang_Zemin	5	3
Matthew_Perry	3	2
Li_Peng	5	2
Ricardo_Sanchez	5	1
Yoriko_Kawaguchi	9	3
Wolfgang_Schuessel	4	2
Jack_Straw	6	15
Joschka_Fischer	11	5
Walter_Mondale	5	6
Ari_Fleischer	12	5
Ron_Dittemore	4	3
Dick_Cheney	7	5
Donald_Rumsfeld	10	81
Jean-David_Levitte	10	4
Larry_Brown	4	2
Fujio_Cho	4	5
Jeong_Se-hyun	7	8
Dick_Cheney	5	11
Claudia_Pechstein	5	3
Antonio_Palocci	4	1
Jean-David_Levitte	10	5
Arnoldo_Aleman	1	3
Mahathir_Mohamad	11	13
George_Ryan	4	1
John_Bolton	1	4
Donald_Rumsfeld	58	116
Jean-Pierre_Raffarin	5	3
Alan_Greenspan	1	2
Hans_Blix	2	36
Mikhail_Wehbe	4	2
Bill_Gates	11	8
Cesar_Gaviria	8	5
Muhammad_Saeed_al-Sahhaf	5	4
George_Robertson	15	2
John_Bolton	4	17
Pervez_Musharraf	18	12
Dick_Cheney	2	10
Mahathir_Mohamad	4	2
Larry_Brown	1	3
Megawati_Sukarnoputri	30	25
Tang_Jiaxuan	7	8
Mahmoud_Abbas	3	11
Mohamed_ElBaradei	4	6
Yoriko_Kawaguchi	5	3
Wen_Jiabao	8	3
Alejandro_Toledo	34	36
Larry_Brown	1	2
Mahmoud_Abbas	18	10
Mahathir_Mohamad	5	8
Hans_Blix	37	11
Mohamed_ElBaradei	6	1
Larry_Brown	6	3
Cesar_Gaviria	7	3
Trent_Lott	12	16
Wen_Jiabao	3	10
Romano_Prodi	4	5
John_Howard	13	18
Sergey_Lavrov	3	6
Paul_ONeill	5	6
Paul_ONeill	4	8
Jay_Garner	4	3
Naji_Sabri	8	1
Walter_Mondale	10	9
Jeong_Se-hyun	7	9
Mahmoud_Abbas	20	16
John_Howard	13	1
Hu_Jintao	1	3
Li_Peng	3	4
Paul_ONeill	4	6
Roger_Moore	3	1
Yoriko_Kawaguchi	10	7
Mikhail_Wehbe	1	4
Yoriko_Kawaguchi	5	10
Steven_Spielberg	2	3
Pedro_Malan	3	5
Hu_Jintao	4	13
Hu_Jintao	6	5
Romano_Prodi	1	6
George_Robertson	12	17
Yoko_Ono	1	6
Jack_Straw	3	12
George_Robertson	21	1
Megawati_Sukarnoputri	16	22
Arnoldo_Aleman	4	1
Walter_Mondale	4	10
Hans_Blix	15	22
Joschka_Fischer	5	7
John_Bolton	12	4
Walter_Mondale	2	9
Colin_Powell	159	169
Matthew_Perry	2	5
Colin_Powell	147	145
John_Howard	7	9
Wen_Jiabao	8	9
Jean-Pierre_Raffarin	5	4
Tang_Jiaxuan	7	9
Jeong_Se-hyun	5	2
Jack_Straw	3	10
David_Anderson	4	1
Mahathir_Mohamad	8	14
Dick_Cheney	5	6
Jean-Pierre_Raffarin	7	5
Jay_Garner	1	4
George_Robertson	19	14
Yoko_Ono	3	2
Wen_Jiabao	6	9
Alejandro_Toledo	34	38
Enrique_Bolanos	4	2
Alejandro_Toledo	3	38
Naji_Sabri	5	3
John_Howard	14	3
Mahmoud_Abbas	23	13
Yoriko_Kawaguchi	12	9
Sergey_Lavrov	8	2
Donald_Rumsfeld	63	91
Donald_Rumsfeld	34	6
Enrique_Bolanos	1	2
Jiang_Zemin	2	10
Atal_Bihari_Vajpayee	23	10
Roger_Moore	4	2
Mahmoud_Abbas	8	19
Fernando_Henrique_Cardoso	7	6
Ari_Fleischer	10	9
Atal_Bihari_Vajpayee	16	4
George_Robertson	3	18
Mohammed_Al-Douri	10	7
Alan_Greenspan	3	2
John_Bolton	9	2
Trent_Lott	15	12
Mahmoud_Abbas	21	2
Yoriko_Kawaguchi	11	6
Jiang_Zemin	19	9
Carla_Del_Ponte	2	3
Mohammed_Al-Douri	7	15
Bill_Gates	10	1
Trent_Lott	5	12
Hans_Blix	25	22
Alvaro_Uribe	19	29
Mian_Khursheed_Mehmood_Kasuri	3	2
Elton_John	6	2
Jiang_Zemin	11	20
Alvaro_Silva_Calderon	3	2
Gerry_Adams	4	2
Walter_Mondale	5	8
George_Robertson	2	17
Megawati_Sukarnoputri	29	31
Trent_Lott	11	13
Mohammed_Al-Douri	3	13
Dick_Cheney	13	9
Jack_Straw	8	19
Donald_Rumsfeld	10	22
Jean-David_Levitte	10	2
Alejandro_Toledo	18	25
Jean-David_Levitte	8	9
Mahathir_Mohamad	6	4
Hu_Jintao	2	11
Jiang_Zemin	16	18
Jean-David_Levitte	9	2
Atal_Bihari_Vajpayee	24	10
Donald_Rumsfeld	100	75
Coleen_Rowley	1	Yusuf_Misbac	1
Vince_Dooley	1	Naji_Sabri	2
Jesse_Helms	1	Nancy_Smith	1
Bob_Herz	1	Charles_Chandler_IV	1
Dalai_Lama	2	Susilo_Bambang_Yudhoyono	2
Robert_Woody_Johnson	1	Malcolm_Wild	1
Scott_Ritter	1	Mario_Gallegos	1
Richard_Penniman	1	Jack_Straw	4
Vaclav_Klaus	1	Miguel_Angel_Rodriguez	1
Brian_Cowen	2	Nigel_Redden	1
Heidi_Fleiss	3	Ruth_Dreifuss	1
Martin_Frost	1	Dule_Hill	1
Koichi_Haraguchi	1	Franz_Muentefering	4
Floyd_Keith	1	Celso_Lafer	1
David_McCallum	1	Ricardo_Mayorga	1
Robert_Wiener	1	Farouk_al-Sharaa	1
Alma_Powell	1	Guillermo_Ortiz	1
Glenn_Tilton	1	Jim_Bunning	1
Donna_Walker	1	Laurence_Fishburne	1
Abdul_Majeed_Shobokshi	1	David_Leahy	1
Han_Sung_Joo	1	Natanaela_Barnova	1
Atom_Egoyan	1	Nick_Reilly	1
Yoriko_Kawaguchi	13	Linn_Thornton	1
Miguel_Aldana_Ibarra	1	Dorothy_Wilson	1
Jeff_Feldman	1	John_Marburger	1
Jimmy_Iovine	1	Terunobu_Maeda	1
Ari_Fleischer	6	Gholamreza_Aghazadeh	1
Vijay_Nambiar	1	Donald_Pettit	3
Lee_Hoi-chang	1	Jim_Bunning	1
Ferenc_Madl	1	Antonio_Palocci	5
Frank_Coraci	1	Nicholas_Tse	1
Mark_Sisk	1	Theo_Angelopoulos	1
Robert_Kipkoech_Cheruiyot	1	Gabriel_Farhi	1
Guillermo_Monroy	1	Alan_Dershowitz	1
Ben_Stein	1	Dan_Snyder	1
Tom_Kelly	1	Mike_Price	1
Romano_Prodi	7	Justin_Gatlin	2
Elvis_Costello	1	Albrecht_Mentz	1
Joy_Lee_Sadler	1	Porter_Goss	1
George_Brumley	1	Himmler_Rebu	1
Joseph_Lopez	1	Kim_Yong-il	3
Anne_Krueger	1	Lazaro_Castro	1
David_Modell	1	Robin_Williams	1
Buddy_Ryan	1	Jose_Rosado	1
Lokendra_Bahadur_Chand	1	Zhong_Nanshan	1
Mike_Sherman	1	Dule_Hill	1
Dario_Camuffo	1	John_Cruz	1
Nathalie_Gagnon	1	Gene_Orza	1
Colleen_Ryan	1	Martin_Lawrence	1
Danny_Green	1	Gerald_Barbarito	1
Nikki_Teasley	1	John_Howard	14
Martin_Torrijos	1	Tony_Clement	1
Antony_Leung	2	Nur_Jaafar	1
Timothy_Coughlin	1	Javier_Zanetti	1
Jim_Schwarz	1	Joseph_Lopez	1
Laurence_Fishburne	1	Lee_Hoi-chang	4
Charles_Pickering	1	Scott_Hubbard	1
Michael_Diekmann	1	Jerry_Springer	2
Stephen_Ambrose	2	Parris_Glendening	2
Alberto_Ruiz_Gallardon	2	Robert_Evans	3
Spike_Lee	1	Jerry_Falwell	1
Ignacio_Antonio_Velasco	1	Gavyn_Davies	1
Yoko_Ono	6	Hilmi_Ozkok	2
Zhang_Wenkang	1	Steve_Largent	1
Larry_Tanenbaum	1	Koichi_Haraguchi	1
Steve_Lenard	1	Kent_McCord	1
Tatiana_Paus	1	David_Dewayne_Williams	1
Norbert_van_Heyst	1	Joaquin_Phoenix	1
Masamori_Tokuyama	1	Glen_DaSilva	1
Ignacio_Antonio_Velasco	1	Laurence_Fishburne	1
Terunobu_Maeda	1	Jackie_Dennis	1
Larry_Campbell	1	Rafael_Vinoly	1
Antwun_Echols	1	Andy_Griggs	1
Steve_McManaman	1	Mireya_Elisa_Moscoso_Rodriguez	1
Hans_Eichel	3	Wen_Ho_Lee	1
Penelope_Taylor	1	Rogelio_Ramos	1
Mike_Fisher	1	Bobby_Bowden	1
Mesut_Yilmaz	2	Scott_Ritter	2
Edward_Johnson	1	James_Spalding	1
Buzz_Hargrove	1	Bill_Curry	1
Guido_Westerwelle	2	Noer_Muis	1
Jane_Fonda	1	Norio_Ohga	1
Lutz_Freitag	1	Jorge_Batlle	2
Richard_Greenberg	1	Marion_Fahnestock	1
John_Williams	1	Giancarlo_Fisichella	1
Mary_Sue_Coleman	1	Fred_Eckhard	3
Sok_An	1	Jerry_Tarkanian	1
Bernard_Siegel	1	Gregory_Geoffroy	1
Steven_Feldman	1	Dario_Camuffo	1
Marcelo_Ebrard	2	Marie_Haghal	1
Victoria_Beckham	2	Darrell_Porter	2
Gideon_Yago	1	Meg_Mallon	1
Shane_Loux	1	Gerard_Tronche	1
Michael_Denzel	1	Rogelio_Ramos	1
Alejandro_Toledo	39	Franko_Simatovic	1
Donald_Hays	1	James_Hallock	1
Cassandra_Heise	1	John_Moe	1
Hootie_Johnson	2	Des_Brown	1
Brook_Robinson	1	Bill_Lerach	1
Mahdi_Al_Bassam	1	Jim_Bunning	1
Yoon_Young-kwan	1	Terry_Semel	1
Dick_Devine	1	LK_Advani	3
Kevin_Borseth	1	Heidi_Fleiss	2
Tali_Imani	1	Francis_Ford_Coppola	1
Hank_Bass	1	Marwan_Muasher	1
Itzhak_Perlman	1	Elliott_Mincberg	1
Mohamed_ElBaradei	7	Jack_Nicholson	1
Angelo_Reyes	3	Garth_Drabinsky	1
Francis_Crick	1	Lloyd_Mudiwa	1
Frank_Schmoekel	1	Scott_Yates	1
Maryn_McKenna	1	Celso_Lafer	1
Giuseppe_Morchio	1	Damarius_Bilbo	1
Alicia_Hollowell	1	Andy_Bryant	1
Brian_Meadors	1	Dorothy_Wilson	1
Juan_Valencia_Osorio	2	James_Hallock	1
Andy_North	1	Richie_Adubato	1
Mathilda_Karel_Spak	1	James_Traficant	1
George_Brumley	1	Timothy_Coughlin	1
John_Howard	1	Roger_Cook	1
Joaquin_Phoenix	1	Theo_Angelopoulos	1
Joaquin_Phoenix	1	Marc_Shaiman	1
Natanaela_Barnova	1	Kevin_Borseth	1
Ludwig_Ovalle	1	Terry_Semel	1
Anthony_Principi	1	Erskine_Bowles	1
Malcolm_Glazer	1	Gholamreza_Aghazadeh	1
James_Williams	1	Kim_Su_Nam	1
Martha_Martinez_Flores	1	Nikki_Teasley	1
Ferenc_Madl	2	Rohinton_Mistry	1
Edward_Kennedy	2	Marc_Grossman	2
Ron_Kirk	1	Rudolph_Holton	1
Celso_Lafer	1	Bill_Butler	1
Jimmy_Iovine	1	Tom_Crean	5
David_Stern	3	Colin_Prescot	1
John_McCormack	1	Raja_Qureshi	1
Bill_Gates	13	Frank_Hsieh	1
Abel_Pacheco	1	Jeffrey_Archer	1
Nina_Pecari	1	Danny_Elfman	1
Paul_Ebert	1	Franz_Muentefering	2
Glenn_Tilton	1	Robert_Evans	1
Anton_Balasingham	1	Scott_Dickson	1
Alfredo_Pena	1	David_Stern	2
Manuel_Pellegrini	1	Joy_Lee_Sadler	1
Tim_Curley	1	Itzhak_Perlman	1
Rafael_Vinoly	1	Malcolm_Wild	1
Prince_Charles	5	Eli_Broad	1
Piotr_Anderszewski	1	Ron_Kirk	1
Imad_Khadduri	1	Rick_Bland	1
Kenneth_Cooper	1	Lucio_Angulo	1
John_Prescott	1	Razali_Ismail	1
David_Howard	1	Andy_Perez	1
Kwon_Young-gil	1	Ian_Wilmut	1
Sharon_Robinson	1	David_Eldon	1
Marie_Haghal	1	Lim_Dong-won	1
David_Howard	1	Larry_Ralston	1
Morris_Watts	1	Yuri_Fedotov	2
Ibrahim_Hilal	1	Hana_Makhmalbaf	1
Tim_Lobinger	1	Dorothy_Wilson	1
Steven_Craig	1	Derek_Bond	1
Abdoulaye_Wade	4	Angie_Martinez	1
Brian_Scalabrine	1	Dusty_Baker	1
David_Kelly	1	Marwan_Muasher	1
Ed_Wade	1	Tim_Curley	1
Jim_Nochols	1	Bill_Gates	8
Alicia_Hollowell	1	Mahdi_Al_Bassam	1
Francis_Collins	1	George_Murphy	1
Daniel_Kurtzer	1	Nancy_Smith	1
Marion_Fahnestock	1	Mike_Gable	1
William_Rehnquist	2	Ted_Williams	1
Itamar_Franco	1	Morris_Watts	1
Arnoldo_Aleman	4	Mahendra_Chaudhry	1
Guillermo_Ortiz	2	Bill_Byrne	1
Doc_Rivers	1	Bill_Rainer	1
Xiang_Huaicheng	1	Michael_J_Sheehan	1
Mufti_Mohammad_Syed	1	David_Gest	1
Rupert_Murdoch	1	Lydia_Shum	1
Sean_Patrick_OMalley	1	Irv_Nathan	1
Tatiana_Paus	1	James_Parker	2
Ed_Rendell	1	Scott_Hubbard	1
Laurie_Laychak	1	Peter_Hunt	1
Kelly_Osbourne	1	Sabah_Al-Ahmad_Al-Jaber_Al-Sabah	1
John_Bond	1	Kim_Hong-gul	1
Jimmy_Iovine	1	Jonathan_Arden	1
Munir_Akram	2	Mufti_Mohammad_Syed	1
Georgina_Papin	1	Andy_Griggs	1
Alonzo_Mourning	1	Todd_Parrott	1
Meg_Mallon	1	Carlos_De_Abreu	1
Jennifer_Reilly	2	Larry_Brown	1
Takenori_Kanzaki	1	John_Lawrence	1
Piotr_Anderszewski	1	Claire_Leger	2
Mary_Sue_Coleman	1	Francois_Pienaar	1
Neil_Goldman	1	Roland_Koch	1
Joan_Claybrook	1	Sofyan_Dawood	1
David_Leahy	2	Larry_Tanenbaum	1
Ian_Wilmut	1	Robert_Hyatt	1
TJ_Ford	1	Megawati_Sukarnoputri	2
Anne_Krueger	3	Dule_Hill	1
Ronnie_Musgrove	1	Jim_Schwarz	1
Steve_Cox	1	Alfredo_di_Stefano	1
Mahendra_Chaudhry	1	Marianne_Stanley	1
Pedro_Malan	1	Tom_Koenigs	1
Marie_Haghal	1	Barry_Hinson	1
Ali_Fallahian	1	Muammar_Gaddafi	2
Mario_Puzo	1	Sanja_Papic	1
Gerhard_Boekel	1	Gao_Qiang	2
Jeff_Feldman	1	David_Eldon	1
Timothy_Coughlin	1	Adam_Herbert	1
Alonzo_Mourning	1	Ernie_Harwell	1
Tom_Brennan	1	Ken_Macha	3
Brad_Pitt	1	Nick_Reilly	1
Marianne_Stanley	1	Malcolm_Wild	1
Pieter_Bouw	1	Janice_Goldfinger	1
Guido_Westerwelle	1	Christopher_Walken	4
Robin_Williams	1	Ron_Kirk	1
Mian_Khursheed_Mehmood_Kasuri	4	Shaun_Rusling	1
Amr_Moussa	1	Robert_Hyatt	1
Ernesto_Zedillo	1	Vyacheslav_Fetisov	1
Ion_Tiriac	1	Mladen_Naletilic	1
Shaun_Rusling	1	Aileen_Riggin_Soule	1
Scott_Dickson	1	Roland_Koch	1
Steve_Largent	1	Frank_Bell	1
Askar_Akayev	1	Vince_Dooley	1
Hichiro_Naemura	2	Abdel_Aziz_Al-Hakim	1
Thomas_Daily	1	Phil_Donahue	1
Walt_Harris	1	Mesut_Yilmaz	1
Joe_Friedberg	1	Anthony_Principi	1
Bernard_Siegel	1	Luo_Linquan	1
Ricardo_Mayorga	1	Rosny_Desroches	1
Anthony_Pisciotti	1	Koichi_Haraguchi	1
John_Rowe	1	Hipolito_Mejia	2
Ian_Wilmut	1	George_Brumley	1
Fruit_Chan	1	Ralph_Goodale	1
Judy_Dean	1	Ed_Rendell	1
Anthony_Hazen	1	Mstislav_Rostropovich	1
Hoda_Asfor	1	Christine_Rau	1
Roger_Mahony	1	Larry_Thompson	3
Eric_Clapton	1	Chung_Mong-hun	1
Tom_Brennan	1	Phil_Donahue	1
William_Hyde	1	Newton_Carlton_Slawson	1
Nicholas_Tse	2	Jonathan_Arden	1
Kultida_Woods	1	TJ_Ford	1
Valorie_Brabazon	1	Jerry_Springer	4
Joseph_Deiss	1	Leo_Mullin	1
Richard_Parsons	1	James_Lockhart	1
Carlos_Quintanilla_Schmidt	2	Alonzo_Mourning	1
David_McCallum	1	Itzhak_Perlman	1
Jerry_Angelo	1	Jan_Pronk	1
Daniel_Pearl	1	Kay_Behrensmeyer	1
Fayssal_Mekdad	2	Ozzy_Osbourne	3
Chandrika_Kumaratunga	1	Michael_Diekmann	1
Phillip_Seymor_Hoffmann	1	Sarah_Price	1
Danny_Avalon	1	Pa_Kou_Hang	1
Jose_Luis_Santiago_Vasconcelos	1	Frank_Griswold	2
Robert_Weitzel	1	Joao_Rocha	1
Gholamreza_Aghazadeh	1	Andy_Griffith	1
Richard_Regenhard	1	Mufti_Mohammad_Syed	1
Kenneth_Brill	1	Saeed_Mortazavi	1
Mia_Mottley	1	Hana_Makhmalbaf	1
William_Shatner	1	Fernando_Henrique_Cardoso	5
Halbert_Fillinger	1	McGuire_Gibson	1
Dalai_Lama	1	Buddy_Ryan	1
Zeng_Qinghong	1	Eddie_Fenech_Adami	1
Sharon_Robinson	1	Robert_Gordon_Card	1
David_Kelly	1	Gary_Leon_Ridgway	1
Muffet_McGraw	1	Joseph_Deiss	1
Kim_Gandy	1	Mitoji_Yabunaka	1
William_Perry	1	Sami_Al-Arian	1
Zaini_Abdullah	1	Richard_Penniman	1
Anthony_Lee_Johnson	1	Charles_Chandler_IV	1
Penelope_Taylor	1	Gabriel_Valdes	2
Lesley_McCulloch	2	Arnaud_Clement	1
John_Wayne	1	John_Stallworth	1
Mikhail_Gorbachev	1	Jim_Wong	1
Jane_Riley	1	Joaquin_Phoenix	1
Giancarlo_Fisichella	1	Joaquin_Phoenix	1
Paul_ONeill	2	David_Stern	4
Li_Changchun	1	Bilal_Erdogan	1
Randy_Jackson	1	Hank_Bass	1
Frank_Griswold	2	Nick_Reilly	1
Choi_Sung-hong	1	Anthony_Fauci	1
Esther_Macklin	1	Robert_Wiener	1
Adoor_Gopalakarishnan	1	David_Dewayne_Williams	1
Chandrika_Kumaratunga	1	Albrecht_Mentz	2
Gary_Barnett	1	Horace_Donovan_Reid	1
James_Kopp	2	Roger_Cook	1
Rick_Bland	1	Henry_Kissinger	1
Viara_Vike-Freiberga	1	Alvaro_Silva_Calderon	3
John_Hartson	1	Ernesto_Zedillo	2
Yogi_Berra	1	Ron_Dittemore	5
John_Bolton	4	Herbie_Hancock	1
Sharess_Harrell	1	Bobby_Goldwater	2
Vojislav_Seselj	1	Yale_Kamisar	1
Jimmy_Smits	1	Itzhak_Perlman	1
Steve_Largent	1	Marcella_Anderson	1
Nick_Reilly	1	Florencia_Macri	1
James_Roberts	1	Zumrati_Juma	1
Giancarlo_Fisichella	1	Claire_Leger	1
Kent_Robinson	1	James_Lockhart	1
Patrick_Leahy	2	Koichi_Haraguchi	1
Ian_Wilmut	1	Alfredo_di_Stefano	1
Sushma_Swaraj	1	Frank_Schmoekel	1
Ciaran_Hinds	1	Vince_Dooley	1
Cho_Myung-kyun	1	Alicia_Hollowell	1
Arye_Mekel	2	Norbert_van_Heyst	1
Kenneth_Reichert	1	Soon_Yi	1
Cha_Yung-gu	1	Gerard_Tronche	1
Raul_Gonzalez	1	Saeb_Erekat	2
Dan_Morales	2	Jack_Valenti	1
Ray_Bradbury	1	Hassan_Nasrallah	1
Carla_Del_Ponte	2	Richard_Fine	1
Sushma_Swaraj	1	Mstislav_Rostropovich	1
Jim_Wong	1	Jackie_Dennis	1
Dick_Devine	1	Reinhard_Buetikofer	1
Wan_Yanhai	1	Andre_Bucher	1
Patrick_Clawsen	1	Rod_Jong-il	1
Alain_Ducasse	1	Will_Smith	2
Lee_Hoi-chang	3	Manuel_Pellegrini	1
Christopher_Walken	2	Taku_Yamasaki	1
Hu_Jintao	15	John_Moe	1
Jesse_Helms	1	Donna_Walker	1
Elias_Attallah	1	Seydou_Diarra	1
Sanjay_Chawla	1	Makhdoom_Amin_Fahim	3
Etta_James	1	Elena_Likhovtseva	1
Lee_Soo-hyuck	3	Andrei_Konchalovsky	1
Kelly_Osbourne	1	Roger_Penske	1
John_Engler	1	Ali_Fallahian	1
Abel_Pacheco	1	David_Anderson	1
Donald_Rumsfeld	86	Mohamed_ElBaradei	5
Gary_Coleman	1	Andy_Griffith	1
Ronald_White	1	Surakait_Sathirathai	2
Dennis_Archer	1	Steven_Tyler	1
Mary_Maddux	1	Florencia_Macri	1
Lord_Hutton	2	Brian_Cowen	1
Chang_Dae-whan	2	Jim_Wong	1
Phillip_Seymor_Hoffmann	1	Alejandro_Toledo	4
Andre_Bucher	1	Claudia_Coslovich	1
George_Brumley_III	1	Mahathir_Mohamad	11
Maria_Shkolnikova	1	Tom_Izzo	1
Joaquin_Phoenix	1	Uzi_Landau	1
King_Gyanendra	1	Richard_Regenhard	1
Kenneth_Cooper	1	Jacques_Villeneuve	1
Jennifer_Rodriguez	2	Rob_Moore	1
Paul_Kelleher	1	Allan_Wagner	1
Rose_Linkins	1	Rod_Bryden	1
Larry_Ralston	1	Donald_Keck	1
Rogelio_Ramos	1	Jo_Joong-hyon	1
Shaun_Rusling	1	Jean-Pierre_Raffarin	4
Chang_Saio-yue	1	Keiko_Sofia_Fujimori	1
Jerry_Angelo	1	Yoon_Won-Sik	1
Rosalie_Perkov	1	Kenneth_Reichert	1
Zumrati_Juma	1	Danny_Avalon	1
Andre_Smith	1	Peter_Albertsen	1
Paul_Lo_Duca	1	Sanjay_Chawla	1
Spike_Helmick	1	John_Prescott	1
Isaiah_Washington	2	Peter_Rasch	1
Erskine_Bowles	1	Li_Peng	1
Joey_Mantia	1	Peter_Fisher	1
Muammar_Gaddafi	1	Rowan_Williams	1
Antonio_Palocci	3	Dimitri_Perricos	1
Cheryl_Hines	1	Charlie_Williams	1
Jeannette_Biedermann	1	Adisai_Bodharamik	1
Chandrika_Kumaratunga	1	Colin_Powell	107
Walt_Harris	1	Martin_Torrijos	1
Carlos_Fasciolo	1	Buzz_Hargrove	1
Liu_Mingkang	1	Keith_Rodriguez	1
Richard_Levin	1	Tom_Izzo	1
Frank_Hsieh	1	Michael_Denzel	1
Alastair_Johnston	1	Chang_Jae_On	1
Chang_Saio-yue	1	Juan_Valencia_Osorio	1
Nicholas_Tse	2	Patrick_Coleman	1
Bob_Melvin	1	Jennifer_Reilly	2
Jose_Sarney	3	Eli_Broad	1
Han_Sung_Joo	1	James_Sensenbrenner	1
Yoko_Ono	4	Rosny_Desroches	1
Heather_Willson	1	Christian_Von_Wernich	1
Bernard_Law	3	David_Obey	1
Arye_Mekel	1	Keiko_Sofia_Fujimori	1
Rafeeuddin_Ahmed	1	Rose_Linkins	1
Porter_Goss	1	John_Engler	1
Andre_Smith	1	Colin_Powell	177
Shawn_Bradley	1	Raja_Ramani	1
Alan_Greenspan	3	Sung_Hong_Choi	1
Mohammed_Salmane	1	Gil_Cates	1
Paul_ONeill	5	Peter_Fisher	1
Peter_Camejo	1	Robert_Schuller	1
Ken_Macha	1	Imad_Khadduri	1
Jerry_Falwell	1	Anthony_Pisciotti	1
Suzanne_Torrance	1	Robert_DeFraites	2
Peter_Hunt	1	Timothy_Coughlin	1
Martin_ONeill	1	David_Brinkley	1
Ali_Khamenei	3	Paul_Patton	1
Nick_Reilly	1	Donna_Ralston	1
Taia_Balk	1	Barry_Hinson	1
Irv_Nathan	1	Dennis_Archer	1
Robert_Hyatt	1	Frank_Cassell	3
Saeed_Mortazavi	1	Bud_Selig	2
Phillip_Seymor_Hoffmann	1	Donald_Hays	1
Jerry_Jones	1	Abel_Pacheco	4
Brian_Cowen	1	Ronald_Harwood	1
Theo_Angelopoulos	1	Ian_Wilmut	1
Mohammad_Al-Sharief	1	Charles_Kartman	1
Razali_Ismail	1	Robert_Beck	1
Michael_Lechner	1	Gao_Qiang	2
Dario_Camuffo	1	Tony_Clement	1
John_Taylor	1	Michael_Munoz	1
Linn_Thornton	1	Peter_Rasch	1
Larry_Ralston	1	Ronnie_Musgrove	1
Pervez_Musharraf	3	John_Banko	2
Linn_Thornton	1	Noel_Forgeard	1
Farouk_al-Sharaa	2	Ruth_Christofferson	1
Howard_Stringer	1	Jon_Corzine	1
Chang_Jae_On	1	John_Perrota	1
Heinrich_Wolfgang	1	Keith_Rodriguez	1
Jessica_Lange	1	Phillip_Seymor_Hoffmann	1
Kent_McCord	1	Raul_Rivero	1
Jody_Richards	1	Rupert_Murdoch	1
Jorge_Batlle	2	Ernie_Fletcher	1
Arnaud_Clement	2	Park_Jie-won	1
Heidi_Fleiss	2	Herb_Ritts	1
Florencia_Macri	1	Alfredo_di_Stefano	1
Sergey_Lavrov	6	Shingo_Katayama	1
Tatiana_Paus	1	Wen_Jiabao	8
Meirion_Evans	1	Michael_Goldrich	1
Florencia_Macri	1	Anton_Balasingham	1
Keiko_Sofia_Fujimori	1	Taia_Balk	1
Mathilda_Karel_Spak	1	Li_Ruihuan	1
Robert_Wiener	1	Malcolm_Glazer	1
Phil_Donahue	1	Phil_Jackson	1
Pedro_Duque	1	Eric_Benet	1
Glenn_Rivers	1	Frank_Bell	1
Mark_Sisk	1	Rose_Linkins	1
Taufik_Kiemas	1	Seydou_Diarra	1
