10	500
Eddie_Sutton	2	1
Jean_Chretien	52	13
Richard_Shelby	1	2
Hugh_Grant	2	3
Paul_Shanley	2	3
Gonzalo_Sanchez_de_Lozada	10	7
Abdullatif_Sener	1	2
Charles_Taylor	2	4
Bob_Huggins	3	2
Carlos_Menem	8	10
Jonathan_Edwards	3	2
Osama_bin_Laden	2	3
Paul_ONeill	6	2
George_Clooney	9	4
Bulent_Ecevit	2	1
Robert_Fico	1	2
Wayne_Ferreira	4	2
Martin_Hoellwarth	2	1
Roy_Moore	5	3
Jose_Maria_Aznar	5	19
Andy_Roddick	8	1
Jelena_Dokic	3	7
Tom_Cruise	10	2
Bernard_Law	4	5
Ben_Curtis	1	2
Mike_Montgomery	1	2
Ariel_Sharon	15	27
Ben_Affleck	2	6
Heinz_Feldmann	3	2
Spencer_Abraham	7	5
Jayson_Williams	1	2
Jong_Wook_Lee	4	3
Roy_Moore	2	3
Edwin_Edwards	3	2
Sergei_Ivanov	3	1
Steve_Nash	4	2
Lucio_Gutierrez	10	13
Vladimir_Putin	24	30
Mark_Hurlbert	3	1
Zafarullah_Khan_Jamali	2	1
Robert_De_Niro	3	2
Gordon_Campbell	2	1
Edward_Kennedy	3	2
Jesse_James_Leija	1	2
Tung_Chee-hwa	6	7
Sean_Hayes	1	2
Alan_Ball	2	1
John_Swofford	3	1
Donald_Fehr	3	4
Tim_Duncan	2	1
Mark_Heller	1	2
Nan_Wang	2	4
Matthew_Broderick	3	2
Shia_LaBeouf	2	1
Saddam_Hussein	7	20
James_McGreevey	4	3
Mitoji_Yabunaka	1	2
Zico	2	3
Pedro_Solbes	1	3
Victoria_Clarke	4	1
Hideki_Matsui	2	1
Dale_Earnhardt_Jr	1	3
Edwin_Edwards	2	1
Ricardo_Lagos	7	24
Bill_Gates	12	2
Abdel_Nasser_Assidi	2	1
Marcus_Gronholm	2	1
Rob_Marshall	6	1
Brian_Wells	2	1
Fred_Eckhard	3	2
Walter_Mondale	2	6
Moshe_Katsav	4	1
Mahmoud_Abbas	2	1
Sean_Astin	3	2
Bulent_Ecevit	5	3
Javier_Solana	1	7
Marcelo_Ebrard	2	3
Francis_George	2	1
Bob_Huggins	1	3
Charles_Bronson	2	3
Lee_Hoi-chang	3	4
John_Travolta	3	6
Robert_Kocharian	5	1
Pedro_Malan	4	1
Keanu_Reeves	6	5
Gary_Doer	1	3
Tom_Coverdale	2	1
Kevin_Spacey	4	2
Ray_Allen	3	1
Jason_Kidd	1	5
Marco_Antonio_Barrera	3	2
Marty_Mornhinweg	3	1
George_Pataki	4	1
Yasser_Arafat	2	4
Junichiro_Koizumi	13	12
Augusto_Roa_Bastos	1	2
Angelo_Reyes	2	3
Lino_Oviedo	2	1
Queen_Elizabeth_II	5	7
Ari_Fleischer	6	1
Kirk_Johnson	1	2
Nelson_Mandela	2	3
Jose_Viegas_Filho	2	1
Allyson_Felix	4	1
Aleksander_Kwasniewski	2	3
Kim_Ryong-sung	1	2
Robert_Witt	2	1
Robert_Blake	5	4
Wayne_Ferreira	4	5
Rubens_Barrichello	7	11
Bill_Clinton	29	25
Gerry_Adams	3	6
Leonid_Kuchma	6	3
Junichiro_Koizumi	52	10
Robert_Blake	6	4
Jim_OBrien	3	1
Queen_Elizabeth_II	7	12
Valery_Giscard_dEstaing	6	1
Robert_Redford	5	4
Joschka_Fischer	12	11
Bob_Huggins	1	4
David_Trimble	2	1
Jeffrey_Jones	2	1
Carlos_Moya	7	17
Win_Aung	4	1
Jacques_Rogge	4	2
George_Voinovich	2	1
Art_Howe	1	4
Helen_Clark	2	4
Edward_Lu	2	3
John_Kerry	6	8
Robert_Blake	3	8
Derek_Jeter	3	1
Martin_Scorsese	4	2
Bud_Selig	3	4
Martin_Scorsese	5	4
Enrique_Bolanos	4	1
Steve_Mariucci	3	1
Sebastien_Grosjean	1	4
Robert_Kocharian	2	5
Bill_Simon	11	13
Luis_Ernesto_Derbez_Bautista	4	1
Mike_Tyson	2	3
John_Abizaid	8	4
Felipe_Perez_Roque	3	2
Darrell_Issa	2	1
Cesar_Gaviria	1	7
Matt_Doherty	2	3
Mahmoud_Abbas	13	5
Adrien_Brody	2	6
Jean-Sebastien_Giguere	2	1
Joe_Torre	1	3
George_Galloway	4	3
Bernard_Landry	4	3
Chick_Hearn	2	1
Kobe_Bryant	2	1
Heinz_Feldmann	1	2
David_Trimble	2	3
Howard_Dean	5	10
Filippo_Inzaghi	1	3
Geoff_Hoon	4	1
William_Bulger	4	3
Amelie_Mauresmo	7	3
Martina_Hingis	3	2
Jon_Corzine	2	3
Vaclav_Havel	8	2
David_Caraway	1	2
Sean_Patrick_OMalley	3	1
Lucio_Gutierrez	10	11
Allyson_Felix	1	5
George_Clooney	9	1
Pedro_Solbes	4	1
Jiang_Zemin	3	7
Jonathan_Edwards	1	4
Justin_Leonard	2	1
Jack_Straw	12	28
Pete_Sampras	22	1
Dominique_de_Villepin	13	14
Lesley_McCulloch	3	2
Tom_Brady	2	1
Hans_Blix	12	5
Greg_Gilbert	1	2
Heizo_Takenaka	8	4
Carlos_Quintanilla_Schmidt	1	2
Ricardo_Lagos	23	26
Bill_Simon	9	1
Richard_Haass	1	2
Lim_Dong-won	1	2
Raoul_Ruiz	1	3
Guy_Ritchie	1	2
John_Snow	13	14
Farouk_al-Sharaa	1	2
Ashton_Kutcher	3	1
Federico_Trillo	1	2
Howard_Schultz	1	2
Carlos_Moya	3	8
Bill_Clinton	22	1
Richard_Crenna	2	1
Farouk_al-Sharaa	3	1
Susilo_Bambang_Yudhoyono	4	2
John_McCain	5	6
Tony_Bennett	3	1
Pupi_Avati	3	2
Richard_Gephardt	8	3
Colin_Powell	215	104
Klaus_Zwickel	1	2
Moshe_Katsav	1	2
Arturo_Gatti	3	2
Hipolito_Mejia	4	1
Thomas_OBrien	8	6
Bob_Colvin	2	1
Bob_Huggins	1	2
Mike_Weir	1	7
Marc_Grossman	4	1
Hun_Sen	2	1
Colin_Montgomerie	2	1
Kofi_Annan	7	14
Rick_Pitino	3	2
Shaul_Mofaz	1	3
Mike_Weir	2	9
Junichiro_Koizumi	11	18
Russell_Simmons	5	1
George_Ryan	3	4
Jan-Michael_Gambill	3	2
Vitali_Klitschko	4	3
Vladimir_Spidla	3	1
Kiki_Vandeweghe	1	2
Gary_Williams	1	2
Biljana_Plavsic	1	2
Jean-Pierre_Raffarin	7	3
Bernard_Law	3	4
James_Cameron	2	1
Hal_Gehman	5	3
Ashton_Kutcher	1	2
Ethan_Hawke	2	3
Mian_Khursheed_Mehmood_Kasuri	3	1
Mahmoud_Abbas	24	22
Ethan_Hawke	4	1
Sourav_Ganguly	3	5
Greg_Rusedski	3	1
Xanana_Gusmao	3	5
Dennis_Hastert	2	3
Chen_Shui-bian	5	3
Jason_Lezak	2	1
Jose_Maria_Aznar	4	3
John_Warner	1	2
Thomas_Fargo	1	3
Paul_McCartney	3	2
Thierry_Falise	3	2
Shaukat_Aziz	2	1
Leonardo_DiCaprio	1	4
Ron_Dittemore	7	3
Paul_Wellstone	1	2
Jiang_Zemin	1	18
Nicolas_Escude	1	2
Biljana_Plavsic	3	1
Shaul_Mofaz	1	2
Marc_Grossman	1	3
Alvaro_Silva_Calderon	3	2
Vicente_Fox	10	13
Vladimir_Spidla	2	3
Dick_Cheney	12	5
John_Abizaid	9	3
Saburo_Kawabuchi	2	1
Michael_Kostelnik	1	2
Sergei_Ivanov	1	4
Wen_Jiabao	2	7
Yu_Shyi-kun	3	2
Gerhard_Schroeder	109	51
Al_Gore	3	4
Carla_Del_Ponte	1	3
Kofi_Annan	3	24
Mikhail_Kasyanov	2	3
Tommy_Thompson	3	1
Xavier_Malisse	2	3
Jean-Marc_de_La_Sabliere	2	1
Junichiro_Koizumi	42	34
Terrell_Suggs	2	1
Sergio_Vieira_De_Mello	2	8
Mike_Myers	1	4
Carlos_Ortega	1	2
Arnoldo_Aleman	4	5
Juanes	3	1
Juanes	3	2
Ben_Affleck	1	2
David_Wolf	2	1
Stellan_Skarsgard	2	1
Inam-ul-Haq	1	2
Boris_Becker	1	2
Xavier_Malisse	5	3
Vince_Carter	4	3
Jacques_Rogge	8	10
David_Heymann	1	5
Omar_Sharif	3	1
Enrique_Bolanos	2	5
Keanu_Reeves	9	11
Charlton_Heston	5	4
Akhmed_Zakayev	3	2
Larry_Coker	3	1
Fayssal_Mekdad	2	3
Nelson_Mandela	1	4
Tony_Blair	102	137
Pete_Sampras	20	4
Jimmy_Carter	8	2
Paul_Wolfowitz	3	7
Heinz_Feldmann	3	1
Franz_Muentefering	2	4
Donald_Pettit	2	3
Tiger_Woods	19	18
Richard_Armitage	8	1
Luis_Ernesto_Derbez_Bautista	6	5
Leonardo_DiCaprio	2	9
Dave_Campo	3	2
Luiz_Inacio_Lula_da_Silva	17	22
Charles_Bronson	1	2
Robert_Zoellick	7	3
Joe_Mantello	2	1
Augusto_Pinochet	2	1
Blythe_Hartley	1	2
Prince_Harry	2	3
Larry_Thompson	2	3
Wang_Yingfan	1	3
Luis_Gonzalez_Macchi	5	2
Valery_Giscard_dEstaing	4	1
Lance_Bass	3	5
Mikulas_Dzurinda	2	1
Steve_Lavin	1	2
Mohammad_Khatami	4	6
Adrien_Brody	11	1
Kevin_Stallings	2	1
Mike_Weir	4	8
Angelo_Genova	1	Ray_Lucas	1
Roberto_Cavalli	1	Dianne_Feinstein	2
Steven_Briggs	1	Julianna_Margulies	2
Bob_Riley	1	Diana_Renee_Valdivieso_Dubon	1
Felipe_De_Borbon	1	Lloyd_Mudiwa	1
Jeffrey_Katzenberg	1	Keith_Fotta	1
Mike_Duke	1	Valentino_Rossi	4
Andrew_Caldecott	1	Bill_Cartwright	1
Andrew_Firestone	1	Sadam_Hassan	1
Yannos_Papantoniou	1	Glenn_Rivers	1
Jesse_Ventura	1	Adel_Al-Jubeir	3
Kaio_Almeida	1	Jonathan_Tiomkin	1
Dustin_Brown	1	Richie_Adubato	1
Dick_Posthumus	1	Jim_Haslett	1
John_Philip_Elkann	1	Emanuel_Ginobili	3
Antanas_Valionis	1	Norbert_van_Heyst	1
Denzel_Washington	5	Miyako_Miyazaki	1
Pedro_Martinez	1	Mike_Holmgren	1
Tariq_Aziz	2	Carlos_Fasciolo	1
Lee_Yuan-tseh	1	Herbie_Hancock	1
Morgan_Freeman	1	Sheila_Wellstone	1
Fazal-ur-Rehman	1	Vladimir_Voltchkov	1
Mark_Hamister	1	Bruno_Junquiera	1
Larry_Beinfest	1	Emelie_Loit	1
Robert_Vowler	1	James_Ballenger	1
Paula_Prentiss	1	Ellen_Pompeo	1
Syed_Ibrahim	1	Mike_Eskew	1
Ahmed_Chalabi	1	Magda_Kertasz	1
Pierre_Gagnon	1	Eric_Schacht	1
Daniell_Sunjata	1	Imad_Moustapha	2
Gerardo_Gambala	1	Masja_Juel	1
Tayyeb_Abdel_Rahim	1	Bob_Huggins	3
Carroll_Weimer	1	Sean_Combs	1
Kim_Su_Nam	1	Kevin_Garnett	1
Yusaku_Miyazato	1	Henning_Scherf	1
David_Brown	1	Vin_Diesel	1
Michael_Richards	1	Laura_Gobai	1
Jan_De_Bont	1	Stefaan_Declerk	1
Carlos_Moya	11	Raul_Rivero	1
Kurt_Budke	1	Ryan_Nyquist	1
Chen_Tsai-chin	1	Georgina_Papin	1
Marcio_de_Souza	1	Natalia_Dmitrieva	1
Laura_Elena_Harring	1	Sebastien_Grosjean	2
Takeo_Fukui	1	Jamie_Dimon	1
Estelle_Morris	1	Martin_McGuinness	5
Alonzo_Mourning	1	Roberto_Marinho	1
Tony_Bennett	1	Dennis_Johnson	1
Luis_Guzman	1	Michael_Jordan	4
James_Coburn	1	Hans-Christian_Schmid	1
Mark_Podlesny	1	Howard_Stern	1
Erwin_Abdullah	1	Chea_Sophara	1
Isaiah_Washington	2	Frank_Murkowski	1
Dave_Tucker	1	Taylyn_Solomon	1
Nicholas_Tse	2	Andrew_Bernard	1
Lech_Walesa	1	Ahmed_Ghazi	1
Kevin_Garnett	1	Angela_Bassett	3
Walter_Mondale	4	Gina_Torres	1
Jose_Rosado	1	Kim_Ryong-sung	4
Roland_Koch	1	Jerelle_Kraus	1
Charles_Kartman	1	Bobby_Robson	2
Johannes_Rau	1	Edgar_Savisaar	1
Martin_Hoellwarth	1	Jimmy_Lee	1
Kim_Hong-gul	1	Abel_Aguilar	1
Ekke_Hard_Forberg	1	Han_Sung_Joo	1
Scott_Dickson	1	Keith_Bishop_Jr	1
John_Marburger	1	Massoud_Barzani	1
Jim_Haslett	1	Kara_Lynn_Joyce	1
Joseph_Salgado	1	Gael_Garcia_Bermal	1
Edgar_Savisaar	1	Paul_Wolfowitz	8
Michael_Kostelnik	2	Helena_Schneider	1
Jerry_Springer	4	Gerald_Barbarito	1
Carlo_Ancelotti	2	Peter_Sejna	1
Tommy_Tubberville	1	Eli_Broad	1
Vadim_Devyatovskiy	1	Babe_Ruth	1
Svend_Aage_Jensby	1	Conchita_Martinez	2
Alecos_Markides	1	Dan_Quayle	1
David_Leahy	1	Maria_Sanchez_Lorenzo	1
Colin_Farrell	8	Gerry_Parsky	2
Jerry_Colangelo	1	Mitch_Kupchak	1
William_Bulger	2	Janet_Ecker	1
Ismail_Abu_Shanab	1	Alberto_Sordi	1
Luis_Rosario_Huertas	1	Kalpana_Chawla	2
Daniel_Rouse	1	Luther_Htu	1
Troy_Polamalu	1	Valentina_Cervi	1
Steve_Rush	1	Jiri_Novak	6
Michael_Ballack	3	Efrain_Rios_Montt	1
Jonathan_Woodgate	1	Brian_Grazier	1
Elgin_Baylor	1	Masatoshi_Koshiba	1
Ralph_Sampson	1	Kent_McCord	1
Chris_Whitney	1	Mireille_Jospin-Dandieu	1
Paul_Vathis	1	Hipolito_Mejia	3
Al_Leiter	1	Michelle_Yeoh	4
Picabo_Street	1	Daniel_Comisso_Urdaneta	1
Brendan_Gaughan	1	Tim_Jones	1
Don_Lake	1	Mary_Bono	1
Yoon_Jin-Sik	1	Sean_Hayes	1
Charles_Chandler_IV	1	Eliott_Spitzer	1
Dan_Quayle	1	Mona_Locke	1
Michael_Sheehan	1	John_Thune	1
Brendan_Fraser	1	Sven_Goran_Eriksson	1
Hermann_Maier	1	Warren_Truss	1
Richard_Virenque	3	Lorraine_Bracco	1
Manfred_Reyes_Villa	1	Jenny_Romero	1
Daniel_Barenboim	1	Arnie_Boehm	1
Alexandre_Daigle	1	Megan_Mullally	1
Rob_Morrow	1	Richard_Perle	1
Franck_Cerutti	1	Bruce_Van_De_Velde	1
Nikolay_Davydenko	1	Ishaq_Shahryar	1
Eric_Taino	1	Mark_Richt	2
Muhammad_Ali	1	Martha_Lucia_Ramirez	2
Rey_Sanchez	1	Abdel_Madi_Shabneh	1
Jim_Sterk	1	Mike_Slive	1
Jose_Acasuso	1	Brian_Cashman	1
Heinrich_Wolfgang	1	Mary_Matalin	1
Sahim_Alwan	1	Jason_Statham	1
Colin_Phillips	1	Jafar_Umar_Thalib	1
Lars_Von_Trier	2	Steve_Fehr	1
Mike_Helton	1	Valeri_Bure	1
Peter_Bacanovic	1	Mark_Andrew	1
Riccardo_Muti	1	Suzie_McConnell_Serio	1
Robert_Bullock	2	Clay_Campbell	1
Neil_Goldman	1	Hiroyuki_Yoshino	1
John_Stockton	3	Selma_Phoenix	1
Steve_Peace	1	Prakash_Hinduja	1
Ricky_Barnes	2	Kim_Jin-sun	1
Tiger_Woods	11	John_Gruden	1
Steven_Seagal	2	Larry_Flynt	1
Freddy_Garcia	2	Raymond_Odierno	2
Oswaldo_Paya	2	Michael_Jordan	3
Thomas_Cloyd	1	Michel_Therrien	2
Mark_Schweiker	1	Betty_Williams	1
Sinead_OConnor	1	Tommy_Lasorda	1
Derrick_Taylor	1	Dan_Bartlett	1
Lionel_Hampton	1	Kay_Bailey_Hutchison	1
Joe_Nichols	3	Andrew_Shutley	1
Jonathan_Arden	1	Edmund_Hillary	1
James_Coburn	1	Alonzo_Mourning	1
Akhmed_Zakayev	3	Christina_Aguilera	4
Michelangelo_Antonioni	1	John_Kerry	1
Brian_Gregory	1	Sharon_Robinson	1
Manuel_Jesus	1	Robert_Fico	1
Oleksandr_Moroz	2	Geraldo_Rivera	1
Li_Ruihuan	1	Jason_Sehorn	1
Dan_Ackroyd	1	Meryl_Streep	2
Dany_Heatley	1	Thomas_Mesereau_Jr	1
Adrian_McPherson	1	Edward_Belvin	1
Chin-Hui_Tsao	1	Shannon_OBrien	2
Lyle_Vanclief	2	Paul_Clark	1
Dan_Wheldon	2	Rachel_Hunter	1
Joe_Dumars	1	Bill_Butler	1
Esad_Landzo	1	Klaus_Zwickel	1
Emilio_Azcarraga_Jean	1	Charles_Taylor	9
Terje_Roed-Larsen	1	Max_Mosley	1
Mesut_Yilmaz	1	Almeida_Baptista	1
Santiago_Botero	1	Emmanuelle_Beart	2
Harry_Kalas	1	Stefaan_Declerk	1
Hank_Azaria	1	Jamie_Carey	1
Silvio_Fernandez	1	Janet_Horvath	1
Phil_Cline	1	Greg_Owen	2
Esad_Landzo	1	Crispin_Glover	1
Jawad_Boulus	1	John_Franco	1
Gary_Stevens	1	Janet_Napolitano	3
Billy_Beane	1	Michael_Chiklis	3
Don_Flanagan	1	Garry_Witherall	1
William_Perry	1	Robert_Weitzel	1
Karol_Kucera	1	Erika_Reyes	1
Frank_Schmoekel	1	Xiang_Huaicheng	1
Thomas_Enqvist	1	Princess_Aiko	1
Matthew_During	1	Olivera_Labus	1
Ruth_Bader_Ginsburg	1	Luke_Ridnour	1
Ren_Qingjin	1	Goh_Kun	2
Tim_Curry	2	Robert_Lee_Yates_Jr	1
Lew_Rywin	1	Colleen_Donovan	1
Paul_Reiser	1	Laura_Flessel	1
Shawn_Bradley	1	Milan_Kucan	1
Steve_Stirling	1	Brian_StPierre	1
Pauline_Landers	1	Jay_Leno	3
Norm_Macdonald	1	Alexandra_Stevenson	3
Jay_Rasulo	2	Bashar_Assad	1
Pat_DAmuro	1	Michael_Wayne	1
Peter_Schultz	1	Rodney_Dangerfield	1
Efrain_Rios_Montt	1	Pernilla_Bjorn	1
Mohamed_Benaissa	1	Bob_Alper	1
Michael_Friedman	1	Amy_Brenneman	1
Derek_Jeter	4	Robert_DeFraites	2
Douglas_Meester	1	Drew_Bledsoe	1
Ben_Lee	1	Marcelo_Ebrard	3
Mladen_Naletilic	1	Scott_Wolf	2
Abel_Pacheco	2	Stanley_Nelson	1
Robert_Tyrrell	1	Yale_Kamisar	1
Anjum_Hussain	1	Eli_Broad	1
Milo_Maestrecampo	1	Phil_Vassar	2
Jose_Alencar	1	Denise_van_Outen	1
Cathy_Freeman	2	Norbert_van_Heyst	1
Franco_Frattini	1	Clara_Harris	5
Adrian_Annus	1	Anthony_Garotinho	1
Toby_Keith	1	Kurt_Thomas	1
Josh_Childress	1	Al_Cardenas	1
Giuseppe_Gibilisco	2	Andy_Rooney	1
Armando_Avila_Panchame	1	Rosny_Desroches	1
Hugh_Jessiman	1	Mike_Samp	1
Roman_Tam	1	Mark_Mulder	1
Johnny_Unitas	1	John_Franco	1
Robert_Hyatt	1	Valerie_Thwaites	1
Peter_Ahearn	1	Antonio_Trillanes	2
Oscar_DLeon	1	Kimi_Raikkonen	3
Jose_Mourinho	2	Sok_An	1
Kirk_Doerger	1	Alexandre_Despatie	1
Tiger_Woods	6	Jonathan_Arden	1
Eliott_Spitzer	1	Andres_Pastrana	1
Toutai_Kefu	1	Jim_Flaherty	1
Gore_Verbinski	1	Tim_Jones	1
Henk_Bekedam	1	Lance_Bass	3
Conan_OBrien	3	Charlie_Coles	1
Julio_Iglesias_Jr	1	Kevin_Tarrant	1
Edward_Burns	1	Osama_Al_Baz	1
Budd_Schulberg	1	Paul_Kariya	1
Gary_Gitnick	1	James_McGreevey	1
Jose_Carreras	1	Denise_Johnson	1
Tony_Bennett	2	Lonnie_Donegan	1
Jack_Nicholson	2	William_Ragland	1
Jake_Brace	1	Don_Matthews	1
Charlie_Sheen	1	Angela_Lansbury	2
Martin_Frost	1	Natalia_Motuziuk	1
Abdullah_Ahmad_Badawi	1	Natanaela_Barnova	1
Roberto_Robaina	1	TA_McLendon	1
Gilberto_Rodriguez_Orejuela	3	Charles_Cope	1
Tom_Smothers	1	Amanda_Marsh	1
Jake_Brace	1	Jacques_Villeneuve	1
Nelson_Mandela	2	Stefano_Accorsi	2
Steve_Nesbitt	1	John_White	1
Dave_Matthews	1	Yory_Boy_Campas	1
Julio_Cesar_Franco	1	Gary_Gitnick	1
Jose_Rosado	1	Gael_Garcia_Bermal	1
Paul_Li_Calsi	1	Lynne_Thigpen	1
George_Gregan	1	Mstislav_Rostropovich	1
Kalid_Kaid	1	Blas_Ople	1
Stephane_Rochon	1	Diane_Green	1
Jesse_Ventura	3	Lisa_Murkowski	1
Bill_King	1	Martin_Frost	1
Carlos_Moya	11	Parthiv_Patel	1
Chang_Tso	1	Kathy_Winters	2
Michael_Doleac	1	Rolf_Eckrodt	2
Nicholas_Tse	1	Paul_Gascoigne	3
Daniele_Bergamin	1	Ludivine_Sagnier	2
Geraldo_Rivera	1	Ruth_Harlow	1
Peter_Max	1	Radovan_Karadzic	1
Blythe_Hartley	2	Celso_Amorim	2
Charles_Ingram	1	Katrin_Susi	1
Padraig_Harrington	1	Jeff_Schiffner	1
Katalin_Kollat	1	Rani_Mukherjee	1
Lee_Soo-hyuck	3	Lou_Lang	1
Carlos_Salinas	1	Rafidah_Aziz	1
James_Coburn	1	Marcella_Anderson	1
Carlos_Ghosn	2	Ed_Book	1
Oleksandr_Moroz	1	Milan_Kucan	1
Roberto_Robaina	1	Richard_Carl	1
Gianni_Agnelli	1	Ramon_Santana	1
Paul_ONeill	1	Thomas_Gottschalk	1
Edouard_Michelin	1	Kim_Jin-sun	2
Joe_Nichols	1	Alvaro_Noboa	1
Mike_Babcock	2	Wan_Yanhai	1
Eric_Dubin	1	Masahiko_Nagasawa	2
Michael_Shelby	1	Arye_Mekel	2
William_Ragland	1	Joe_Mantello	1
Sebastian_Cuattrin	1	Clifford_Robinson	1
Tab_Baldwin	1	Byron_Scott	2
Jason_Alexander	1	William_Webster	1
Brandon_Hammond	1	Noel_Forgeard	1
Michael_Arif	1	Martin_Rodriguez	1
Charles_Pouty	1	Mahima_Chaudhari	1
Miles_Stewart	1	Caroline_Kennedy	2
Shi_Guangsheng	1	Darrell_Royal	1
Orlando_Bloom	3	James_Harris	1
Takeo_Fukui	1	Lloyd_Mudiwa	1
Ivan_Lee	1	Joseph_Ganim	1
Howard_Ross	1	Toni_Jennings	1
Tony_Elias	1	Adam_Sandler	3
Lyle_Vanclief	1	David_Provost	1
Gene_Sauers	1	Paola_Espinoza	1
Alan_Stonecipher	1	Jim_Talent	1
Elton_John	7	Gilberto_Simoni	1
Oscar_De_La_Hoya	6	Patty_Duke	1
Dwayne_Johnson	2	Ham_Pong-sil	1
Antonio_Catania	1	Yoko_Ono	5
Vladimir_Putin	10	Kai-Uwe_Ricke	1
Steve_Redgrave	1	Mira_Sorvino	1
Chris_Moore	1	Jamie_Dimon	1
Mike_Farrar	1	Brendan_Hansen	1
Marcelo_Bielsa	1	Drew_Barrymore	1
Dennis_Archer	1	John_Cusack	1
Eddie_Lewis	1	Antonio_Bernardo	1
William_Macy	5	Tina_Andrews	1
Craig_Burley	1	Patrick_Rafter	1
Franz_Fischler	3	Gerhard_Schmid	1
Joe_Gatti	2	Guillermo_Ortiz	2
Chen_Shui-bian	5	Hilmi_Ozkok	2
Warren_Truss	1	Naoto_Kan	2
Christopher_Russell	1	Chance_Mock	1
Tom_Schnackenberg	1	Mladen_Naletilic	1
Jerry_Springer	2	Curtis_Rodriguez	1
Chen_Liang_Yu	2	Joe_Crede	1
Lucio_Cecchinello	1	Robert_Duvall	8
Camille_Lewis	1	Justin_Wilson	1
Jamie_Kellner	1	Du_Qinglin	1
Ed_Wade	1	Guus_Hiddink	1
Ahmed_Ibrahim_Bilal	1	Franco_Cangele	1
Alex_Corretja	1	Tavis_Smiley	1
John_Ferguson	1	Dirk_Kempthorne	1
Kevin_Gil	1	Teruaki_Masumoto	1
Iveta_Benesova	1	Eric_Ryan_Donnelly	1
Steve_McManaman	1	Jack_Grubman	2
Mstislav_Rostropovich	1	Qian_Qichen	1
Wayne_Ferreira	4	Chip_Knight	1
Garry_McCoy	1	Arlen_Specter	1
Lenny_Wilkens	3	Rod_Paige	1
Eurico_Guterres	1	Peter_Hartz	1
Kevin_Stallings	1	Thabo_Mbeki	2
Jamie_Dimon	1	Norodom_Sihanouk	1
Miguel_Hakim	1	Boris_Trajkovski	1
Joe_Leonard	1	Martin_Bandier	1
Meirion_Evans	1	Herta_Daeubler-Gmelin	1
Javier_Camara	1	Masatoshi_Koshiba	1
Steve_Redgrave	1	Laurie_Pirtle	1
Hubie_Brown	1	Peter_Hillary	1
Piers_Sellers	1	Mario_Lemieux	1
Emilio_Botin	1	Alisha_Richman	1
Justin_Gatlin	2	Ronald_Kadish	1
Gary_Winnick	2	Patricia_Johnson	1
Quincy_Jones	1	Cindy_Moll	1
Norman_Mailer	1	Dave_McNally	1
Osmond_Smith	1	Anthony_Mazur	1
Gerard_Butler	1	Jennifer_Gratz	1
Brenda_van_Dam	1	Willie_Wilson	1
Ted_Williams	1	Evander_Holyfield	2
Lindy_Ruff	1	Javier_Bardem	1
Lou_Ye	1	Milo_Maestrecampo	3
Jeffrey_Immelt	2	Hitomi_Soga	4
Robert_Bonner	3	Raja_Zafar-ul-Haq	1
Marco_Archer_Cardoso_Moreira	1	Erik_Morales	2
Sergey_Lavrov	8	Manijeh_Hekmat	1
Eugene_Melnyk	1	Eddie_Lewis	1
Giovanny_Cordoba	1	Jeffrey_Katzenberg	1
Bill_Richardson	1	Penny_Dupuie	1
Martin_Luther_King_III	1	Jon_Constance	1
Heath_Ledger	2	Mercedes_Amor	1
Dudley_Rogers	1	Cliff_Ellis	1
Ilan_Goldfajn	1	Liam_Neeson	1
Rodney_Rempt	1	Khalid_Qazi	1
Jean-Pierre_Bemba	1	Benjamin_Bratt	1
Kelvin_Sampson	1	Donna_Ralston	1
Anwar_Ibrahim	1	Javier_Weber	1
Alexis_Dennisoff	1	Chip_Ganassi	1
Melissa_Manchester	1	Tom_Glavine	1
Mark_Polansky	1	Claire_Danes	2
Saeed_Mortazavi	1	John_Kerry	5
Ivan_Helguera	1	Ted_Washington	1
Peter_OToole	1	Juanes	2
Arturo_Gatti	1	Carolyn_Dawn_Johnson	1
Bill_Stein	1	Charles_Holzner	1
Thomas_Fargo	4	Peter_Camejo	1
Silvio_Berlusconi	8	Frank_Van_Ecke	1
Mike_Samp	1	Franko_Simatovic	1
Costas_Simitis	1	Pinar_del_Rio	1
Tommy_Lewis	1	Laurent_Gbagbo	2
Ron_Howard	1	James_Lockhart	1
Bertrand_Delanoe	1	Ivan_Stambolic	1
Rod_Jong-il	1	Sofia_Milos	1
Roy_Rogers	1	Rafeeuddin_Ahmed	1
Sahim_Alwan	1	Jeanette_Gray	1
Taoufik_Mathlouthi	1	Theo_Epstein	1
Troy_Jenkins	1	James_Barksdale	1
David_Chase	1	Bob_Melvin	1
Paul_Johnson	1	Jan_Pronk	1
Buddy_Ryan	1	Kelly_Ripa	1
Adrianna_Zuzic	1	Lucas_Wysocki	1
Andrew_Firestone	1	Michelle_Lecky	1
Timothy_McVeigh	1	Julian_Battle	1
Yevgeny_Kafelnikov	1	Lynn_Abraham	1
Dany_Heatley	1	Alicia_Molik	1
Steven_Kinlock	1	Deepa_Mehta	1
Sam_Torrance	3	Greg_Hodge	1
John_Swofford	2	Henrique_Meirelles	1
Paul_Reiser	1	Carlos_Barragan	1
Rudolph_Holton	1	Martina_Hingis	2
James_Phelps	1	Infanta_Cristina	1
Joseph_Kabila	1	Nadine_Vinzens	2
